Road name;Road Number;Type;m2;Build Year;ZipCode;City;Date of Sale;Type of Sale;Price
Gammel Vartov Vej  ;28;Lejlighed;57;1936;2900;Hellerup;08-12-11;Alm. Salg;1135000
Gammel Vartov Vej  ;28;Lejlighed;37;1936;2900;Hellerup;05-10-15;Alm. Salg;1275000
Gammel Vartov Vej  ;28;Lejlighed;56;1936;2900;Hellerup;12-04-14;Alm. Salg;1380000
Gammel Vartov Vej  ;28;Lejlighed;53;1936;2900;Hellerup;18-01-15;Alm. Salg;1500000
Gammel Vartov Vej  ;26;Lejlighed;75;1936;2900;Hellerup;10-07-14;Alm. Salg;1695000
Gammel Vartov Vej  ;26;Lejlighed;84;1936;2900;Hellerup;09-12-14;Alm. Salg;2100000
Gammel Vartov Vej  ;26;Lejlighed;81;1936;2900;Hellerup;20-08-12;Alm. Salg;1845000
Gammel Vartov Vej  ;26;Lejlighed;84;1936;2900;Hellerup;28-07-13;Alm. Salg;2250000
Gammel Vartov Vej  ;26;Lejlighed;58;1936;2900;Hellerup;02-03-14;Alm. Salg;1195000
Gammel Vartov Vej  ;21;Villa;232;1916;2900;Hellerup;05-04-14;Fam. Salg;4292500
Gammel Vartov Vej  ;2;Villa;303;1917;2900;Hellerup;05-01-11;Alm. Salg;15200000
Gammel Vartov Vej  ;19;Villa;197;1915;2900;Hellerup;25-08-11;Alm. Salg;10000000
Gammel Vartov Vej  ;12;Villa;196;2012;2900;Hellerup;12-03-10;Alm. Salg;4350000
Fristedet  ;8;Villa;193;1934;2900;Hellerup;23-10-12;Alm. Salg;2900000
Fristedet  ;7;Villa;255;1935;2900;Hellerup;09-07-12;Alm. Salg;4025000
Frimodtsvej  ;10;Villa;224;1932;2900;Hellerup;04-07-15;Alm. Salg;9400000
Fyrrehøj  ;13;Villa;121;1922;2900;Hellerup;08-12-10;Alm. Salg;3500000
Fyrrehøj  ;12A;Villa;121;1955;2900;Hellerup;12-02-14;Alm. Salg;3500000
Fyrrehøj  ;1;Villa;74;1956;2900;Hellerup;19-08-11;Alm. Salg;2450000
Frederikkevej  ;3;Villa;176;1894;2900;Hellerup;21-02-14;Alm. Salg;7750000
Frederikkevej  ;2C;Lejlighed;62;1901;2900;Hellerup;31-05-12;Alm. Salg;1175000
Frederikkevej  ;2B;Lejlighed;43;1901;2900;Hellerup;27-05-15;Alm. Salg;1350000
Frederikkevej  ;2;Lejlighed;80;1901;2900;Hellerup;17-06-14;Alm. Salg;3125000
Frederikkevej  ;2;Lejlighed;85;1901;2900;Hellerup;26-08-11;Alm. Salg;2575000
Frederikkevej  ;2;Lejlighed;88;1901;2900;Hellerup;12-01-14;Alm. Salg;2800000
Frederikkevej  ;2;Lejlighed;88;1901;2900;Hellerup;04-03-10;Alm. Salg;2475000
Frederikkevej  ;18;Villa;157;1899;2900;Hellerup;25-03-12;Alm. Salg;9250000
Frederikkevej  ;17;Lejlighed;160;1894;2900;Hellerup;11-05-11;Alm. Salg;6225000
Frederikkevej  ;16;Villa;228;1899;2900;Hellerup;01-03-15;Alm. Salg;13300000
Frederikkevej  ;15;Lejlighed;125;1902;2900;Hellerup;28-05-15;Alm. Salg;5170000
Ellemosevej  ;92;Villa;190;1994;2900;Hellerup;29-08-13;Alm. Salg;6200000
Ellemosevej  ;87;Villa;100;1959;2900;Hellerup;04-08-14;Alm. Salg;3325000
Ellemosevej  ;84;Villa;143;1945;2900;Hellerup;18-12-12;Alm. Salg;4800000
Ellemosevej  ;83;Villa;98;1935;2900;Hellerup;24-08-15;Alm. Salg;4395000
Ellemosevej  ;81;Villa;93;1935;2900;Hellerup;10-07-14;Alm. Salg;3660000
Ellemosevej  ;7;Villa;152;1938;2900;Hellerup;18-12-14;Alm. Salg;5800000
Ellemosevej  ;57;Villa;117;1931;2900;Hellerup;18-02-10;Alm. Salg;3500000
Ellemosevej  ;55;Villa;131;1930;2900;Hellerup;17-03-14;Alm. Salg;4950000
Ellemosevej  ;47B;Villa;138;1928;2900;Hellerup;20-10-15;Fam. Salg;1100000
Ellemosevej  ;39;Villa;126;1932;2900;Hellerup;04-10-13;Alm. Salg;3690000
Ellemosevej  ;36;Villa;149;1936;2900;Hellerup;16-03-15;Alm. Salg;4305000
Ellemosevej  ;32;Villa;101;1942;2900;Hellerup;12-03-14;Andet;3950000
Ellemosevej  ;26;Villa;140;1937;2900;Hellerup;23-12-14;Alm. Salg;5665000
Ellemosevej  ;21;Villa;103;1936;2900;Hellerup;22-09-11;Alm. Salg;1900000
Ellemosevej  ;15;Villa;164;1930;2900;Hellerup;12-03-15;Alm. Salg;6300000
Ellemosevej  ;134;Villa;187;1939;2900;Hellerup;08-10-12;Fam. Salg;4750000
Ellemosevej  ;132;Villa;81;1934;2900;Hellerup;16-02-15;Alm. Salg;4000000
Ellemosevej  ;128;Villa;142;1952;2900;Hellerup;13-01-15;Alm. Salg;6195000
Ellemosevej  ;122;Villa;198;1933;2900;Hellerup;23-05-14;Alm. Salg;5900000
Ellemosevej  ;119;Villa;115;1933;2900;Hellerup;05-12-12;Alm. Salg;2895000
Ellemosevej  ;113;Villa;193;1934;2900;Hellerup;23-02-14;Fam. Salg;2750000
Ellemosevej  ;11;Villa;86;1934;2900;Hellerup;26-06-15;Andet;200000
Ellemosevej  ;107;Villa;143;1934;2900;Hellerup;18-08-13;Alm. Salg;4700000
Ellehøj  ;6;Villa;175;1932;2900;Hellerup;15-03-10;Alm. Salg;4000000
Ellehøj  ;31;Villa;138;1933;2900;Hellerup;29-01-12;Fam. Salg;2127500
Ellehøj  ;30;Villa;168;1924;2900;Hellerup;06-06-12;Fam. Salg;2600000
Ellehøj  ;28;Villa;124;1922;2900;Hellerup;04-06-10;Alm. Salg;5100000
Ellehøj  ;26;Villa;162;1923;2900;Hellerup;18-05-12;Alm. Salg;4750000
Ellehøj  ;25;Villa;146;1972;2900;Hellerup;27-01-14;Alm. Salg;5100000
Ellehøj  ;2;Villa;159;1929;2900;Hellerup;19-08-13;Alm. Salg;3750000
Ellehøj  ;19;Villa;179;1951;2900;Hellerup;14-06-13;Alm. Salg;5240000
Ellehøj  ;12;Lejlighed;111;1946;2900;Hellerup;03-12-13;Alm. Salg;3525000
Ellebakken  ;31;Villa;117;1927;2900;Hellerup;23-07-13;Alm. Salg;5800000
Ellebakken  ;3;Villa;137;1958;2900;Hellerup;05-11-12;Alm. Salg;5125000
Ellebakken  ;15;Villa;136;1929;2900;Hellerup;01-07-11;Alm. Salg;4375000
Ewaldsbakken  ;4A;Villa;145;1972;2900;Hellerup;17-02-14;Alm. Salg;3845000
Ewaldsbakken  ;37;Villa;130;1928;2900;Hellerup;25-01-11;Alm. Salg;4100000
Ewaldsbakken  ;32;Villa;219;2013;2900;Hellerup;02-05-12;Alm. Salg;3750000
Ewaldsbakken  ;23A;Rækkehus;133;1986;2900;Hellerup;30-06-14;Alm. Salg;4550000
Evanstonevej  ;8C;Lejlighed;78;1933;2900;Hellerup;22-03-13;Alm. Salg;2720000
Evanstonevej  ;8C;Lejlighed;73;1933;2900;Hellerup;03-04-13;Alm. Salg;2425000
Evanstonevej  ;8B;Lejlighed;60;1933;2900;Hellerup;31-08-11;Alm. Salg;1200000
Evanstonevej  ;8B;Lejlighed;60;1933;2900;Hellerup;18-01-13;Alm. Salg;1250000
Evanstonevej  ;8B;Lejlighed;104;1933;2900;Hellerup;14-08-15;Alm. Salg;4795000
Evanstonevej  ;8B;Lejlighed;63;1933;2900;Hellerup;16-09-14;Alm. Salg;1800000
Evanstonevej  ;8B;Lejlighed;63;1933;2900;Hellerup;01-07-14;Alm. Salg;1914983
Evanstonevej  ;8B;Lejlighed;62;1933;2900;Hellerup;05-03-14;Alm. Salg;1750000
Evanstonevej  ;8B;Lejlighed;63;1933;2900;Hellerup;13-07-15;Alm. Salg;2450000
Evanstonevej  ;8B;Lejlighed;63;1933;2900;Hellerup;28-03-14;Alm. Salg;1400000
Evanstonevej  ;8A;Lejlighed;42;1933;2900;Hellerup;26-01-15;Alm. Salg;1050000
Evanstonevej  ;8A;Lejlighed;76;1933;2900;Hellerup;27-01-10;Alm. Salg;1900000
Evanstonevej  ;8A;Lejlighed;76;1933;2900;Hellerup;31-10-13;Alm. Salg;2410000
Evanstonevej  ;2;Lejlighed;100;1988;2900;Hellerup;23-05-14;Alm. Salg;2995000
Evanstonevej  ;2;Lejlighed;147;1988;2900;Hellerup;18-12-13;Alm. Salg;4295000
Evanstonevej  ;2;Lejlighed;108;1988;2900;Hellerup;09-02-15;Alm. Salg;3800000
Evanstonevej  ;2;Lejlighed;96;1988;2900;Hellerup;07-01-14;Alm. Salg;2775000
Esthersvej  ;5;Lejlighed;77;2004;2900;Hellerup;02-08-10;Alm. Salg;2450000
Esthersvej  ;5;Lejlighed;81;2004;2900;Hellerup;13-10-14;Alm. Salg;3675000
Esthersvej  ;5;Lejlighed;107;2004;2900;Hellerup;20-11-14;Alm. Salg;3995000
Esthersvej  ;5;Lejlighed;110;2004;2900;Hellerup;12-06-14;Alm. Salg;3750000
Esthersvej  ;45;Lejlighed;88;1899;2900;Hellerup;23-10-13;Alm. Salg;1995000
Esthersvej  ;45;Lejlighed;85;1899;2900;Hellerup;27-02-15;Alm. Salg;2500000
Esthersvej  ;45;Lejlighed;88;1899;2900;Hellerup;05-09-14;Alm. Salg;2500000
Esthersvej  ;41;Lejlighed;85;1903;2900;Hellerup;28-08-13;Alm. Salg;2355000
Esthersvej  ;41;Lejlighed;82;1903;2900;Hellerup;23-11-11;Alm. Salg;1995000
Esthersvej  ;41;Lejlighed;85;1903;2900;Hellerup;18-05-10;Fam. Salg;1700000
Esthersvej  ;32;Lejlighed;114;1931;2900;Hellerup;31-05-15;Alm. Salg;4995000
Esthersvej  ;32;Lejlighed;104;1931;2900;Hellerup;28-06-10;Alm. Salg;3000000
Esthersvej  ;32;Lejlighed;104;1931;2900;Hellerup;05-08-14;Alm. Salg;3700000
Esthersvej  ;31;Villa;203;1912;2900;Hellerup;16-09-14;Alm. Salg;6000000
Esthersvej  ;30;Lejlighed;114;1932;2900;Hellerup;25-11-10;Alm. Salg;3687500
Esthersvej  ;30;Lejlighed;98;1932;2900;Hellerup;03-07-15;Alm. Salg;3850000
Esthersvej  ;3;Lejlighed;188;2004;2900;Hellerup;15-03-10;Alm. Salg;6600000
Esthersvej  ;3;Lejlighed;124;2004;2900;Hellerup;15-02-10;Alm. Salg;3895000
Esthersvej  ;3;Lejlighed;124;2004;2900;Hellerup;22-05-13;Alm. Salg;3595000
Esthersvej  ;27;Lejlighed;88;1905;2900;Hellerup;22-11-13;Alm. Salg;2400000
Esthersvej  ;27;Lejlighed;85;1905;2900;Hellerup;11-07-13;Alm. Salg;2000000
Esthersvej  ;27;Lejlighed;78;1905;2900;Hellerup;27-05-11;Alm. Salg;2200000
Esthersvej  ;27;Lejlighed;75;1905;2900;Hellerup;11-08-14;Alm. Salg;2260000
Esthersvej  ;27;Lejlighed;88;1905;2900;Hellerup;23-07-12;Alm. Salg;2100000
Esthersvej  ;22C;Lejlighed;65;1933;2900;Hellerup;12-01-14;Alm. Salg;1225000
Esthersvej  ;22C;Lejlighed;69;1933;2900;Hellerup;12-10-14;Alm. Salg;1665000
Esthersvej  ;22C;Lejlighed;51;1933;2900;Hellerup;02-09-14;Alm. Salg;1375000
Esthersvej  ;22C;Lejlighed;52;1933;2900;Hellerup;04-03-13;Auktion;1175000
Esthersvej  ;22B;Lejlighed;84;1933;2900;Hellerup;19-11-12;Alm. Salg;1815000
Esthersvej  ;22B;Lejlighed;83;1933;2900;Hellerup;07-11-13;Alm. Salg;2100000
Esthersvej  ;22B;Lejlighed;71;1933;2900;Hellerup;30-09-14;Alm. Salg;1950000
Esthersvej  ;22A;Lejlighed;83;1933;2900;Hellerup;27-01-15;Alm. Salg;2245000
Esthersvej  ;22A;Lejlighed;70;1933;2900;Hellerup;31-08-14;Alm. Salg;1945000
Esthersvej  ;22A;Lejlighed;82;1933;2900;Hellerup;06-06-12;Alm. Salg;1700000
Esthersvej  ;22;Lejlighed;92;1933;2900;Hellerup;10-07-14;Alm. Salg;2500000
Esthersvej  ;22;Lejlighed;110;1933;2900;Hellerup;01-09-15;Fam. Salg;2250000
Esthersvej  ;12A;Rækkehus;125;2014;2900;Hellerup;15-05-14;Alm. Salg;4995000
Esthersvej  ;1;Lejlighed;124;2004;2900;Hellerup;19-09-11;Alm. Salg;3700000
Esthersvej  ;1;Lejlighed;124;2004;2900;Hellerup;13-06-11;Alm. Salg;3300000
Esthersvej  ;1;Lejlighed;108;2004;2900;Hellerup;03-09-15;Alm. Salg;3750000
Esthersvej  ;1;Lejlighed;124;2004;2900;Hellerup;20-06-14;Alm. Salg;3800000
Esthersvej  ;1;Lejlighed;108;2004;2900;Hellerup;07-03-14;Alm. Salg;3250000
Egebjerg Alle  ;20;Villa;179;1913;2900;Hellerup;04-12-13;Alm. Salg;7500000
Ehlersvej  ;9;Lejlighed;171;1920;2900;Hellerup;15-09-10;Alm. Salg;8300000
Ehlersvej  ;6;Villa;243;1904;2900;Hellerup;21-03-13;Alm. Salg;9500000
Ehlersvej  ;33;Lejlighed;125;1918;2900;Hellerup;26-08-15;Andet;5200000
Ehlersvej  ;28;Villa;234;1904;2900;Hellerup;10-05-10;Alm. Salg;8000000
Ehlersvej  ;27;Villa;310;1924;2900;Hellerup;30-06-14;Alm. Salg;14000000
Ehlersvej  ;22;Villa;235;1904;2900;Hellerup;14-09-12;Alm. Salg;8400000
Ehlersvej  ;20;Lejlighed;198;1904;2900;Hellerup;09-06-11;Alm. Salg;3700000
Ehlersvej  ;19;Lejlighed;144;1931;2900;Hellerup;02-08-10;Fam. Salg;2350000
Ehlersvej  ;19;Lejlighed;239;1931;2900;Hellerup;08-07-14;Alm. Salg;5350000
Ehlersvej  ;16;Villa;215;1906;2900;Hellerup;11-02-13;Fam. Salg;1009207
Ehlersvej  ;14;Villa;191;1904;2900;Hellerup;18-03-15;Alm. Salg;10000000
Ehlersvej  ;13;Villa;257;1924;2900;Hellerup;25-05-11;Alm. Salg;10900000
Eggersvej  ;8;Villa;192;1924;2900;Hellerup;14-08-13;Alm. Salg;8000000
Eggersvej  ;39;Villa;200;1933;2900;Hellerup;09-05-13;Alm. Salg;6495000
Eggersvej  ;36;Villa;291;1935;2900;Hellerup;18-05-15;Alm. Salg;10500000
Eggersvej  ;34;Villa;154;1933;2900;Hellerup;22-09-15;Alm. Salg;7650000
Eggersvej  ;32;Villa;197;2013;2900;Hellerup;20-07-11;Alm. Salg;4950000
Eggersvej  ;26;Villa;179;1929;2900;Hellerup;10-04-15;Alm. Salg;6500000
Eggersvej  ;25;Villa;400;1919;2900;Hellerup;28-10-13;Alm. Salg;11500000
Eggersvej  ;23B;Rækkehus;130;1984;2900;Hellerup;14-06-11;Fam. Salg;635500
Eggersvej  ;19;Rækkehus;168;1922;2900;Hellerup;08-05-14;Alm. Salg;5750000
Eggersvej  ;15;Villa;218;1920;2900;Hellerup;06-05-15;Alm. Salg;9600000
Egetoften  ;7;Villa;190;1929;2900;Hellerup;26-06-14;Alm. Salg;4600000
Egetoften  ;6;Rækkehus;175;1919;2900;Hellerup;11-02-14;Alm. Salg;4500000
Egetoften  ;13;Villa;107;1923;2900;Hellerup;10-10-10;Alm. Salg;3150000
Edlevej  ;9;Lejlighed;166;1899;2900;Hellerup;28-04-15;Alm. Salg;8500000
Edlevej  ;8;Villa;293;1897;2900;Hellerup;29-11-10;Alm. Salg;18000000
Edlevej  ;2A;Rækkehus;185;1963;2900;Hellerup;30-06-11;Alm. Salg;8625000
Edlevej  ;11B;Rækkehus;150;1987;2900;Hellerup;22-02-12;Alm. Salg;6456000
Dyssegårdsvej  ;9;Villa;173;1924;2900;Hellerup;26-11-14;Alm. Salg;3250000
Dyssegårdsvej  ;8;Villa;122;1934;2900;Hellerup;05-11-13;Alm. Salg;3900000
Dyssegårdsvej  ;4;Villa;138;1933;2900;Hellerup;26-07-10;Alm. Salg;3100000
Dyssegårdsvej  ;34;Lejlighed;90;1932;2900;Hellerup;20-06-10;Alm. Salg;2000000
Dyssegårdsvej  ;32;Villa;186;1930;2900;Hellerup;31-03-14;Alm. Salg;5725000
Dyssegårdsvej  ;27A;Villa;200;1936;2900;Hellerup;18-06-13;Fam. Salg;2200000
Dyssegårdsvej  ;18;Lejlighed;94;1927;2900;Hellerup;10-03-10;Auktion;4000000
Dyssebakken  ;22;Villa;90;1924;2900;Hellerup;21-11-11;Alm. Salg;3350000
Dyssebakken  ;21;Villa;157;1935;2900;Hellerup;10-03-14;Alm. Salg;5800000
Dyssebakken  ;2;Villa;123;1928;2900;Hellerup;28-04-10;Alm. Salg;4995000
Dyssebakken  ;18;Villa;158;1928;2900;Hellerup;25-03-13;Alm. Salg;4850000
Dyssebakken  ;12;Villa;142;1924;2900;Hellerup;21-07-14;Fam. Salg;1750000
Duntzfelts Alle  ;27;Villa;215;1902;2900;Hellerup;28-01-15;Alm. Salg;985000
Duntzfelts Alle  ;20;Villa;249;1899;2900;Hellerup;12-03-13;Alm. Salg;8700000
Duntzfelts Alle  ;19;Lejlighed;121;1901;2900;Hellerup;10-02-11;Alm. Salg;5300000
Duntzfelts Alle  ;19;Lejlighed;120;1901;2900;Hellerup;23-02-15;Alm. Salg;4450000
Duntzfelts Alle  ;18;Villa;188;1899;2900;Hellerup;06-04-13;Fam. Salg;7000000
Duntzfelts Alle  ;17;Lejlighed;119;1901;2900;Hellerup;30-10-10;Alm. Salg;3800000
Duntzfelts Alle  ;17;Lejlighed;121;1901;2900;Hellerup;20-02-13;Fam. Salg;2000000
Duntzfelts Alle  ;16;Lejlighed;141;1902;2900;Hellerup;09-12-14;Alm. Salg;3225000
Duntzfelts Alle  ;16;Lejlighed;193;1902;2900;Hellerup;02-06-14;Alm. Salg;7100000
Duntzfelts Alle  ;16;Lejlighed;193;1902;2900;Hellerup;15-10-13;Alm. Salg;8500000
Duntzfelts Alle  ;14;Lejlighed;195;1902;2900;Hellerup;26-03-13;Alm. Salg;6000000
Duntzfelts Alle  ;10;Lejlighed;132;1901;2900;Hellerup;27-09-11;Alm. Salg;671742
Brodersens Alle  ;5B;Lejlighed;116;1907;2900;Hellerup;16-03-12;Alm. Salg;5000000
Brodersens Alle  ;19;Villa;296;1917;2900;Hellerup;29-06-12;Alm. Salg;9000000
Dagvej  ;9;Villa;143;1934;2900;Hellerup;10-01-14;Alm. Salg;5100000
Dagvej  ;12;Villa;151;1933;2900;Hellerup;03-03-15;Alm. Salg;4900000
Dagvej  ;1;Villa;148;1931;2900;Hellerup;24-04-15;Alm. Salg;7595000
Dæmringsvej  ;5;Villa;197;1931;2900;Hellerup;26-03-13;Alm. Salg;5550000
Cottagevej  ;6;Villa;155;1891;2900;Hellerup;13-02-13;Alm. Salg;5900000
Cottagevej  ;14;Villa;162;1926;2900;Hellerup;09-10-12;Fam. Salg;5950000
Cottagevej  ;10;Villa;180;1918;2900;Hellerup;12-04-10;Alm. Salg;8775000
Cottagevej  ;1;Villa;105;1890;2900;Hellerup;22-12-14;Alm. Salg;7610000
Dalsvinget  ;16;Villa;208;1927;2900;Hellerup;09-07-14;Alm. Salg;5665000
Bryggertorvet  ;6;Lejlighed;73;1995;2900;Hellerup;16-04-14;Alm. Salg;2500000
Bryggertorvet  ;6;Lejlighed;91;1995;2900;Hellerup;31-08-15;Alm. Salg;3600000
Bryggertorvet  ;6;Lejlighed;72;1995;2900;Hellerup;10-07-14;Alm. Salg;2525000
Bryggertorvet  ;4;Lejlighed;85;1995;2900;Hellerup;15-01-14;Alm. Salg;3300000
Bryggertorvet  ;4;Lejlighed;85;1995;2900;Hellerup;16-09-11;Alm. Salg;2950000
Bryggertorvet  ;4;Lejlighed;80;1995;2900;Hellerup;29-10-12;Alm. Salg;2900000
Bryggertorvet  ;2;Lejlighed;147;1995;2900;Hellerup;28-06-13;Alm. Salg;5000000
Bryggertorvet  ;2;Lejlighed;73;1995;2900;Hellerup;28-04-14;Alm. Salg;2500000
Bryggertorvet  ;2;Lejlighed;80;1995;2900;Hellerup;17-03-10;Alm. Salg;2425000
Charlottenlundvej  ;9;Lejlighed;71;1904;2900;Hellerup;13-11-12;Alm. Salg;1750000
Charlottenlundvej  ;7;Lejlighed;77;1911;2900;Hellerup;13-07-11;Alm. Salg;2250000
Charlottenlundvej  ;7;Lejlighed;71;1911;2900;Hellerup;17-10-13;Alm. Salg;1900000
Charlottenlundvej  ;5;Lejlighed;76;1906;2900;Hellerup;12-05-14;Alm. Salg;1995000
Charlottenlundvej  ;5;Lejlighed;76;1906;2900;Hellerup;28-05-13;Alm. Salg;2195000
Charlottenlundvej  ;30;Villa;165;1908;2900;Hellerup;15-10-11;Alm. Salg;5900000
Charlottenlundvej  ;2C;Lejlighed;57;1939;2900;Hellerup;12-05-15;Alm. Salg;1500000
Charlottenlundvej  ;2C;Lejlighed;42;1939;2900;Hellerup;10-11-10;Alm. Salg;795000
Charlottenlundvej  ;2C;Lejlighed;58;1939;2900;Hellerup;10-09-12;Alm. Salg;1125000
Charlottenlundvej  ;2C;Lejlighed;57;1939;2900;Hellerup;27-02-15;Alm. Salg;1525000
Charlottenlundvej  ;2C;Lejlighed;55;1939;2900;Hellerup;07-06-10;Alm. Salg;950000
Charlottenlundvej  ;2B;Lejlighed;58;1939;2900;Hellerup;12-02-15;Alm. Salg;1445000
Charlottenlundvej  ;2A;Lejlighed;89;1891;2900;Hellerup;25-10-13;Alm. Salg;2450000
Charlottenlundvej  ;28B;Rækkehus;102;1967;2900;Hellerup;23-01-15;Alm. Salg;5025000
Charlottenlundvej  ;28A;Rækkehus;103;1967;2900;Hellerup;15-05-12;Andet;1000000
Charlottenlundvej  ;26;Villa;123;1935;2900;Hellerup;11-10-13;Alm. Salg;4700000
Charlottenlundvej  ;25;Villa;94;1928;2900;Hellerup;16-02-10;Alm. Salg;2995000
Charlottenlundvej  ;18;Villa;170;1933;2900;Hellerup;11-01-10;Alm. Salg;6550000
Charlottenlundvej  ;16C;Villa;112;1946;2900;Hellerup;19-05-11;Alm. Salg;4500000
Charlottenlundvej  ;16A;Lejlighed;126;1908;2900;Hellerup;07-09-11;Alm. Salg;2850000
Carolinevej  ;9;Rækkehus;247;1891;2900;Hellerup;08-06-11;Alm. Salg;7500000
Carolinevej  ;8;Villa;203;1892;2900;Hellerup;25-10-10;Alm. Salg;10000000
Carolinevej  ;7;Villa;214;1895;2900;Hellerup;30-04-15;Alm. Salg;12700000
Carolinevej  ;6;Villa;214;1899;2900;Hellerup;19-05-10;Alm. Salg;7250000
Carolinevej  ;25;Lejlighed;95;1890;2900;Hellerup;07-09-15;Alm. Salg;3350000
Carolinevej  ;17;Lejlighed;148;1892;2900;Hellerup;18-10-12;Alm. Salg;5040000
Callisensvej  ;7;Lejlighed;126;1900;2900;Hellerup;04-05-15;Alm. Salg;10000000
Callisensvej  ;44;Rækkehus;217;1914;2900;Hellerup;31-10-11;Alm. Salg;5500000
Callisensvej  ;36;Døgninstitution;491;1900;2900;Hellerup;09-10-14;Alm. Salg;8500000
Callisensvej  ;26;Villa;196;1935;2900;Hellerup;25-06-13;Alm. Salg;9225000
Callisensvej  ;23;Lejlighed;128;1901;2900;Hellerup;23-01-13;Alm. Salg;4610000
Callisensvej  ;20;Lejlighed;67;1899;2900;Hellerup;07-10-10;Fam. Salg;1500000
Callisensvej  ;20;Lejlighed;69;1899;2900;Hellerup;08-12-13;Alm. Salg;1950000
Callisensvej  ;20;Lejlighed;69;1899;2900;Hellerup;05-02-14;Alm. Salg;1820000
Callisensvej  ;20;Lejlighed;51;1899;2900;Hellerup;05-06-15;Fam. Salg;935000
Callisensvej  ;20;Lejlighed;51;1899;2900;Hellerup;02-07-15;Alm. Salg;1955000
Callisensvej  ;20;Lejlighed;69;1899;2900;Hellerup;26-09-12;Fam. Salg;747500
Callisensvej  ;20;Lejlighed;51;1899;2900;Hellerup;28-02-11;Auktion;1250000
Callisensvej  ;18;Lejlighed;49;1899;2900;Hellerup;08-11-11;Alm. Salg;1200000
Callisensvej  ;18;Lejlighed;65;1899;2900;Hellerup;25-05-15;Fam. Salg;1190000
Callisensvej  ;18;Lejlighed;50;1899;2900;Hellerup;04-01-15;Alm. Salg;1500000
Callisensvej  ;18;Lejlighed;65;1899;2900;Hellerup;09-09-13;Alm. Salg;1845000
Callisensvej  ;17;Lejlighed;103;1901;2900;Hellerup;26-06-15;Alm. Salg;3699000
Callisensvej  ;16;Lejlighed;67;1899;2900;Hellerup;09-07-15;Alm. Salg;2800000
Callisensvej  ;16;Lejlighed;63;1899;2900;Hellerup;22-02-11;Alm. Salg;1475000
Callisensvej  ;16;Lejlighed;105;1899;2900;Hellerup;21-06-12;Alm. Salg;2995000
Callisensvej  ;16;Lejlighed;68;1899;2900;Hellerup;12-06-10;Alm. Salg;1880000
Callisensvej  ;15;Villa;260;1945;2900;Hellerup;04-05-13;Alm. Salg;3531433
Callisensvej  ;14;Lejlighed;136;1899;2900;Hellerup;24-01-14;Fam. Salg;2635000
Callisensvej  ;14;Lejlighed;110;1899;2900;Hellerup;25-02-15;Alm. Salg;4945000
Callisensvej  ;14;Lejlighed;109;1899;2900;Hellerup;15-05-12;Alm. Salg;3075000
Callisensvej  ;14;Lejlighed;95;1899;2900;Hellerup;16-02-12;Alm. Salg;2325000
Callisensvej  ;14;Lejlighed;109;1899;2900;Hellerup;27-02-14;Alm. Salg;3600000
Callisensvej  ;14;Lejlighed;95;1899;2900;Hellerup;06-08-12;Alm. Salg;2675000
Callisensvej  ;14;Lejlighed;109;1899;2900;Hellerup;08-07-14;Alm. Salg;3475000
Callisensvej  ;12;Lejlighed;130;1899;2900;Hellerup;15-03-12;Alm. Salg;3950000
Callisensvej  ;12;Lejlighed;109;1899;2900;Hellerup;16-01-15;Alm. Salg;4000000
Callisensvej  ;12;Lejlighed;95;1899;2900;Hellerup;22-04-14;Alm. Salg;2995000
Callisensvej  ;12;Lejlighed;95;1899;2900;Hellerup;28-01-14;Alm. Salg;2700000
Callisensvej  ;10B;Lejlighed;151;1901;2900;Hellerup;10-07-14;Alm. Salg;2900000
Callisensvej  ;10A;Lejlighed;114;1901;2900;Hellerup;03-07-14;Alm. Salg;2900000
Callisensvej  ;10;Lejlighed;73;1899;2900;Hellerup;31-07-11;Alm. Salg;1530000
Callisensvej  ;10;Lejlighed;67;1899;2900;Hellerup;20-09-12;Alm. Salg;1750000
C V E Knuths Vej  ;8;Villa;207;1916;2900;Hellerup;10-06-15;Alm. Salg;8600000
C V E Knuths Vej  ;4B;Villa;124;1957;2900;Hellerup;20-04-12;Alm. Salg;4500000
C V E Knuths Vej  ;4A;Villa;203;1915;2900;Hellerup;26-08-14;Alm. Salg;7325000
C V E Knuths Vej  ;26;Villa;233;1922;2900;Hellerup;02-07-10;Alm. Salg;6500000
C V E Knuths Vej  ;16;Villa;265;1916;2900;Hellerup;24-04-13;Alm. Salg;7725000
C V E Knuths Vej  ;12;Villa;175;1916;2900;Hellerup;26-09-12;Alm. Salg;7100000
C V E Knuths Vej  ;10;Villa;306;1916;2900;Hellerup;26-02-15;Alm. Salg;10000000
Brønlunds Alle  ;53;Villa;167;1970;2900;Hellerup;06-11-14;Alm. Salg;5995000
Brønlunds Alle  ;39;Villa;190;1935;2900;Hellerup;07-07-14;Fam. Salg;6000000
Brønlunds Alle  ;36B;Rækkehus;114;1931;2900;Hellerup;18-11-13;Alm. Salg;1000000
Brønlunds Alle  ;30;Villa;98;1933;2900;Hellerup;22-12-10;Alm. Salg;4195000
Brønlunds Alle  ;29;Villa;155;1938;2900;Hellerup;24-08-11;Alm. Salg;4800000
Brønlunds Alle  ;20;Villa;177;1913;2900;Hellerup;11-05-13;Alm. Salg;5750000
